"","V1","V2","V3","V4"
"1",168.429992675781,296.839996337891,46.310001373291,356.399993896484
"2",169,301.700012207031,47.6100006103516,366.5
"3",166.75,302.869995117188,46.5099983215332,363.25
"4",176.360000610352,315.200012207031,49.0200004577637,367.290008544922
"5",177.660003662109,319.850006103516,49.0800018310547,365.459991455078
"6",179.039993286133,317.809997558594,50.2400016784668,361.660003662109
"7",180.369995117188,320.130004882812,50.6399993896484,356.929992675781
"8",176.690002441406,314.329986572266,50.2400016784668,352.140014648438
"9",175.860000610352,311.109985351562,51.310001373291,347.730010986328
"10",185.75,308.510009765625,50.7700004577637,344.5
"11",188.779998779297,310.970001220703,53.810001373291,342.25
"12",190.800003051758,308.579986572266,54.0800018310547,355.119995117188
"13",185.779998779297,306.459991455078,53.4900016784668,349.220001220703
"14",182.75,299.170013427734,52.6199989318848,346.369995117188
"15",180.119995117188,293.640014648438,54.4300003051758,339.989990234375
"16",172.639999389648,291.75,54,330.559997558594
"17",162.690002441406,273.470001220703,51.1399993896484,329.510009765625
"18",162.570007324219,284.220001220703,52.1800003051758,330.239990234375
"19",164.270004272461,277.429992675781,51.4599990844727,328.679992675781
"20",162.860000610352,286.320007324219,52.8699989318848,333.470001220703
"21",166.050003051758,294.609985351562,52.8600006103516,343.920013427734
"22",163.110000610352,292.850006103516,51.1100006103516,332.390014648438
"23",165.419998168945,300.489990234375,50.2999992370605,338.589996337891
"24",190.610000610352,305.859985351562,50.0499992370605,334.079986572266
"25",177.149993896484,302.809997558594,51.5999984741211,339.709991455078
"26",175.729995727539,304.5,51.25,340.690002441406
"27",169.350006103516,301.709991455078,50.5900001525879,341.390014648438
"28",172.020004272461,300.209991455078,52.1100006103516,345.890014648438
"29",165.839996337891,305.140014648438,53.8199996948242,342.859985351562
"30",159.339996337891,308.220001220703,52.939998626709,339.850006103516
"31",158.830001831055,302.519989013672,50.4000015258789,337.519989013672
"32",158.619995117188,300.720001220703,50.4700012207031,336.829986572266
"33",157.75,305.399993896484,51.8899993896484,332.230010986328
"34",157.580001831055,297.700012207031,49.689998626709,321.489990234375
"35",157.029998779297,290.25,48.8400001525879,322.850006103516
"36",155.020004272461,298.910003662109,49.2599983215332,317.700012207031
"37",150.089996337891,284.029998779297,46.560001373291,310.119995117188
"38",151.110000610352,276,48.2799987792969,311.679992675781
"39",152.550003051758,284.269989013672,49.5200004577637,314.829986572266
"40",153.710006713867,277.920013427734,47.8300018310547,317.470001220703
"41",147.929992675781,269.299987792969,45.560001373291,295.989990234375
"42",145.449996948242,265.440002441406,40.0999984741211,285.140014648438
"43",149.350006103516,267.390014648438,41.5099983215332,293.239990234375
"44",148.679992675781,253.100006103516,40.060001373291,288.940002441406
