"","V1","V2","V3","V4"
"1",29.3299999237061,371.700012207031,231.919998168945,1640
"2",29.8266677856445,368.869995117188,234.910003662109,1650
"3",30.6200008392334,361,226.830001831055,1571.97998046875
"4",31.3433322906494,368.630004882812,235.039993286133,1597.96997070312
"5",31.9466667175293,374.459991455078,242.460006713867,1719
"6",31.9966678619385,372.339996337891,237.5,1761.55004882812
"7",31.9633331298828,365.670013427734,237.639999389648,1810.08996582031
"8",31.546667098999,364.959991455078,244.899993896484,1798.18994140625
"9",31.1633338928223,365.510009765625,242.059997558594,1852.53002929688
"10",31.1399993896484,371.010009765625,239.789993286133,1851.78002929688
"11",30.8866672515869,384.950012207031,247.25,1913.2099609375
"12",31.0699996948242,389.459991455078,244.259994506836,1984.33996582031
"13",30.5366668701172,381.75,248.639999389648,1940.18994140625
"14",29.2133331298828,374.850006103516,252,1965.05004882812
"15",29.2933330535889,374.429992675781,247.75,1880
"16",28.9433326721191,374.799987792969,241,1807.73999023438
"17",27.9633331298828,363.109985351562,229.940002441406,1718.69995117188
"18",28.8999996185303,369.950012207031,237.789993286133,1844.72998046875
"19",28.5866661071777,361.230010986328,234.309997558594,1779.51000976562
"20",29.0166664123535,373.579986572266,241.850006103516,1896.7900390625
"21",29.8799991607666,384.109985351562,249.100006103516,1909.98999023438
"22",29.7733325958252,380.149993896484,251.899993896484,1870.52001953125
"23",29.4733333587646,392.730010986328,270.429992675781,1893.34997558594
"24",29.5166664123535,389.380004882812,269.440002441406,1918.13000488281
"25",29.0866661071777,389.739990234375,282.170013427734,1900.89001464844
"26",29.4899997711182,391.549987792969,284.200012207031,1878
"27",29.3933334350586,397.290008544922,283.179992675781,1905.27001953125
"28",29.5833320617676,408.820007324219,285.029998779297,1942.25
"29",30.046667098999,413.989990234375,298.369995117188,1943
"30",30.25,422.260009765625,304.790008544922,1939.86999511719
"31",29.9966678619385,415.809997558594,297.200012207031,1890.25
"32",30.0066661834717,415.390014648438,290.809997558594,1891.08996582031
"33",30.6966667175293,411.350006103516,286.920013427734,1910.39001464844
"34",30.8600006103516,401.549987792969,273.850006103516,1788.81994628906
"35",30.5633335113525,399.089996337891,265,1775.7900390625
"36",31.1233329772949,413.179992675781,266.070007324219,1714
"37",30.7299995422363,387.980010986328,253.940002441406,1613.06005859375
"38",30.5166664123535,390.140014648438,259.850006103516,1638.10998535156
"39",30.9766674041748,406.410003662109,273.630004882812,1713.28002929688
"40",30.7199993133545,401.75,269.190002441406,1642.41003417969
"41",30.3633327484131,388.709991455078,255.059997558594,1528
"42",29.4200000762939,376.329986572266,239.070007324219,1458.64001464844
"43",30.5433330535889,382.209991455078,239.050003051758,1470.23999023438
"44",30.8433322906494,370.420013427734,226.089996337891,1369.5400390625
"45",30.9133338928223,384.579986572266,241.759994506836,1452.01000976562
"46",31.1966667175293,382.820007324219,242.070007324219,1435.56994628906
"47",31.2733325958252,399.170013427734,253.830001831055,1570.78002929688
"48",31.283332824707,395.950012207031,250.350006103516,1550.15002441406
"49",31.1599998474121,396.839996337891,249.979995727539,1581.31994628906
"50",30.6466674804688,395.420013427734,249.309997558594,1550.48999023438
"51",30.7133331298828,391.720001220703,251.470001220703,1537.61999511719
"52",30.8366661071777,373.970001220703,238.410003662109,1436.17004394531
"53",30.2566661834717,381.279998779297,241.279998779297,1448.89001464844
"54",31.2600002288818,383.019989013672,244.384994506836,1476.10998535156
"55",30.9733333587646,383.200012207031,243.770004272461,1446.65002441406
"56",31.3899993896484,377.290008544922,234.270004272461,1387.84997558594
"57",31.8466663360596,372.390014648438,234.240005493164,1402.5
"58",32.5533332824707,376.579986572266,241.029998779297,1431.96997070312
"59",32.2033348083496,374.619995117188,235.669998168945,1403.42004394531
"60",32.1233329772949,373.660003662109,236.539993286133,1428.03002929688
"61",32.1399993896484,383.059997558594,242.839996337891,1472.14001464844
"62",32.4199981689453,395.230010986328,247.539993286133,1510.5
"63",32.8566665649414,402.140014648438,251.020004272461,1503.44995117188
"64",32.3699989318848,401.200012207031,253.190002441406,1547.7900390625
"65",32.3166656494141,401.049987792969,255.600006103516,1542
"66",32.1599998474121,411.320007324219,264.5,1588
"67",32.7633323669434,417.609985351562,266.769989013672,1584.72998046875
"68",32.8699989318848,415.929992675781,269.029998779297,1593.65002441406
"69",32.5999984741211,418.940002441406,275.429992675781,1598.19995117188
"70",32.7866668701172,411.290008544922,267.209991455078,1546.56005859375
"71",32.9566688537598,417.559997558594,274,1599.47998046875
"72",32.8800010681152,415.820007324219,269.869995117188,1591.88000488281
"73",32.9033317565918,402.290008544922,267.910003662109,1570.98999023438
"74",32.8166656494141,405.369995117188,264.429992675781,1533.41003417969
"75",34.2299995422363,408.950012207031,264.890014648438,1576.98999023438
"76",33.939998626709,406.779998779297,262.269989013672,1563.4599609375
"77",34.3699989318848,414.920013427734,266.029998779297,1600.91003417969
"78",34.1066665649414,418.290008544922,271.720001220703,1623.01000976562
"79",33.973331451416,416.119995117188,268.820007324219,1604.93994140625
"80",33.8333320617676,415.799987792969,271.089996337891,1622
"81",33.7299995422363,416.149993896484,267.850006103516,1588.22998046875
"82",33.5833320617676,412.160003662109,262.290008544922,1570.97998046875
"83",33.7933311462402,411.339996337891,259.089996337891,1571.53002929688
"84",33.8833312988281,397.619995117188,250.160003662109,1526.91003417969
"85",33.7333335876465,392.040008544922,247.399993896484,1530.5400390625
"86",34.1866683959961,394.070007324219,252.020004272461,1446.33996582031
"87",34.3766670227051,401.040008544922,253.360000610352,1481.26000976562
"88",34.3866653442383,392.540008544922,243.630004882812,1384.4599609375
"89",33.8466682434082,394.989990234375,248.600006103516,1381.42004394531
"90",33.2133331298828,399.890014648438,239.910003662109,1302.48999023438
"91",33.5766677856445,403.519989013672,240.800003051758,1296.65002441406
"92",33.9033317565918,417.260009765625,246.289993286133,1323.09997558594
"93",33.466667175293,419.420013427734,244.360000610352,1336.78002929688
"94",32.966667175293,417.429992675781,243.210006713867,1346.06005859375
"95",32.7866668701172,421.200012207031,244.630004882812,1322.31005859375
"96",32.7599983215332,435.269989013672,251.539993286133,1374.98999023438
"97",32.7633323669434,433.429992675781,250.690002441406,1367.11999511719
"98",33.1166687011719,440.410003662109,257.170013427734,1367.32995605469
"99",33.0200004577637,438.989990234375,258.649993896484,1365.42004394531
"100",33.4799995422363,442.809997558594,261.369995117188,1385.46997070312
"101",33.2900009155273,432.109985351562,259.470001220703,1355
"102",33.3733329772949,439.089996337891,260.019989013672,1358.67004394531
"103",33.4333343505859,438.660003662109,259.269989013672,1368.86999511719
"104",33.1933326721191,445.440002441406,262.170013427734,1362.44995117188
"105",33.2333335876465,450.559997558594,257.790008544922,1324.15002441406
"106",33.2066688537598,461.929992675781,263.040008544922,1325.42004394531
"107",32.689998626709,457.209991455078,260.600006103516,1325.18994140625
"108",32.716667175293,465.260009765625,263.149993896484,1311.53002929688
"109",32.6066665649414,468.329986572266,263.600006103516,1316.66003417969
"110",32.223331451416,471.329986572266,269.470001220703,1373.34997558594
"111",32.4099998474121,472.160003662109,271.450012207031,1392.75
"112",32.4300003051758,476.970001220703,274.929992675781,1432.63000488281
"113",32.8033332824707,470.709991455078,271.890014648438,1404.78002929688
"114",32.4099998474121,469.339996337891,268.820007324219,1427.22998046875
"115",32.0833320617676,474.730010986328,278.109985351562,1462.57995605469
"116",31.5833320617676,473.399993896484,283.380004882812,1468.06005859375
"117",31.9366664886475,477.899993896484,283.100006103516,1476.33996582031
"118",31.7600002288818,477.559997558594,286.75,1505
"119",31.5533332824707,478.589996337891,288.119995117188,1532.76000976562
"120",31.716667175293,482.619995117188,293.209991455078,1542.39001464844
"121",31.9699993133545,486.089996337891,289.600006103516,1541.71997070312
"122",31.7733325958252,486.989990234375,293.649993896484,1570.71997070312
"123",31.5599994659424,491.399993896484,292.760009765625,1583
"124",32.0800018310547,490.170013427734,291.480010986328,1557.7900390625
"125",32.2799987792969,491.049987792969,289,1544.98999023438
"126",32.5800018310547,497.640014648438,290.239990234375,1551.9599609375
"127",32.4000015258789,500.970001220703,292.640014648438,1553.9599609375
"128",32.9799995422363,506.089996337891,297.130004882812,1540.90002441406
"129",30.9500007629394,506.089996337891,295.049987792969,1526.93005371094
"130",31.8299999237061,503.929992675781,300.209991455078,1554.96997070312
"131",31.7399997711182,505.100006103516,302.970001220703,1526
"132",31.7000007629394,506.690002441406,301.190002441406,1548.2099609375
"133",31.6399993896484,505.559997558594,300.75,1507.01000976562
"134",31.8099994659424,503.170013427734,296.510009765625,1508.47998046875
