"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"1",-0.308283292115181,-0.531883611417851,0.447417765926027,-0.329438197742823,-0.865859026665589,1.82486545827267,-0.0673753591954172,0.413855724076328,-3.15418303683461,-0.22059166851842,0.64565294127355,2.05989833584338,2.17274387361238,-2.08204122597983,0.775694834737103,-0.583575308568423,-0.632538703882214,1.1193871444057,0.0837235343461299,1.04906953372544,-0.0102869276115869,1.44209207340652,-0.204310300794907,-0.269167281932206,0.389414097998048,0.161634801116979,-1.34864557025378,-0.904976396475032,0.19481152499032,0.471561938884927,-1.02130672678154,-0.147579668480515,0.690460844667236,-0.858514077859632,1.43958471296875,-2.12760722710391,-0.910527337796253,-0.821755430377159,0.16072474577826,0.998197387850134,-1.83535122556919,-0.717763254112483,-2.73627561832803,-2.5954302406636,1.18806687857413,-0.0605309485107262,0.331729043308621,-0.43907412104373,-1.21737968868608,0.240546521252075,1.44730653762088,-0.767049695181378,-0.669166941054455,-1.59850817719013,-2.51291483183646,-0.892421973296855,1.52506026431621,-0.685452806409524,-0.555109314294769,-0.236186797158808,1.46370141139652,0.885291179137111,-1.25642013557059,-1.22698861574504,-1.57118513085245,1.37798685961802,-0.212785504449841,0.949443922166823,0.138133807949879,-1.28733762229718,-1.55708815671224,-1.87924088265054,1.43607243687941,-1.03072072188819,-0.597572916672661,-0.94108552925323,0.105110763821349,1.7718585146345,0.176102033416951,0.661097824637188,0.839769874445706,-0.479275376379533,1.12802322690222,0.64015511843172,2.48602229607796,-0.972935725876121,-0.230482911419429,2.50058058838823,0.205543185889963,-0.637415927020282,1.02372422701526,0.0847904547876932,-0.344070991925686,2.14421883091083,1.95679459607448,0.979122601561695,-1.12953739135366,0.598817351232688,0.0756724206681921,1.34943496280927,-0.455213389853466
"2",-0.282256887926231,-0.116506298103196,0.354469276698547,-0.15548716411052,-0.977057652699813,1.89837204123852,-0.141193861882719,0.587499288435391,-2.96877665971976,-0.245334631760067,0.610631832655564,2.07968516399341,2.12770847220489,-2.06294959912556,0.773461933013503,-0.598977258521846,-0.665988029474417,1.01914422777538,0.115217771472715,1.07958512660641,-0.0895206732176544,1.14084509330603,-0.373075626557503,-0.38664059083212,0.106809828966945,0.580058008309015,-1.41004062393643,-0.871229460091024,0.290710208913844,0.420412912278464,-0.978574754755669,-0.177883166540113,0.761892058830335,-0.688988965187114,1.49127075695598,-2.11642254898791,-0.945522145775437,-0.793440554377812,0.150304309761459,0.947384063222158,-1.93917365989289,-0.847512001197908,-2.75148150684673,-2.60336429243289,1.095511184717,-0.0335627917696943,0.413561716695918,-0.374826306084612,-1.34350680295237,0.197465601592667,2.27172858549865,-0.803860682748204,-0.795984776292223,-1.48369849946917,-2.53010653300646,-0.612032895041745,1.80698809985219,-0.675673306876567,-0.40031481422917,-0.296287302834743,1.4465670911582,0.884177027906986,-1.30863692670189,-1.14150729319707,-1.65682763339839,1.32672181532562,0.030808250491537,0.872678038690369,0.443579641055553,-1.24493879815678,-1.3464151947604,-1.90072909951045,1.3449334231252,-1.13256985120505,-0.658428717127061,-1.02312464379013,0.100588397803048,2.22157148754767,0.11932046095495,0.676842828296467,1.00494967358218,-0.537179279670001,1.04453053597298,0.570460711606634,2.40778497241573,-0.974492064531178,-0.146650159194623,2.43178538836932,0.425622449456447,-0.61969717067612,0.899455054692469,0.0757427616109219,-0.373658320115176,1.93336584239374,1.12849739200368,0.894929995506146,-1.22364017587029,0.26021863633116,-0.0614161152223644,1.32369379896018,-0.600988037878441
"3",-0.477668431580261,-0.333983431557664,0.0263678222209657,0.134214961384173,-0.914987734361735,2.04897079428912,-0.0281346624631889,0.628572724927471,-2.77717204474297,-0.356457644808975,0.909214572782547,1.84350129679236,1.86692044383038,-2.26608613898912,0.636875293135173,-0.562434426411419,-0.609198617516087,0.852597877717749,0.216049313404306,1.64947652235063,-0.485880104303293,1.05077537330378,-0.227927685561055,-0.41023973534397,-0.109066428861143,0.571127591210311,-1.31228512439271,-0.738909927843083,0.551378410280392,0.537323215117038,-1.0194527787841,0.0882005090335889,0.722271840493136,-0.441679830660235,1.18976931915249,-1.7735995370481,-0.839405333736668,-0.625925268504637,0.0193311017745152,1.20012092361469,-1.98541689739705,-0.386786921575728,-2.66642865265103,-2.58472669370426,1.50648842624176,-0.23312801772832,0.538534985520067,-0.269609711568844,-1.42195670336337,0.123494403031389,1.62412823035844,-0.778626893009095,-0.738121459866589,-1.39912332910021,-2.5585053369027,-0.437711897924576,1.84040230857546,-0.440140562126704,-0.0667372651550319,-0.263538869852091,1.22507960214328,0.890728872938008,-1.18917925990259,-1.22718619083565,-1.82399572864452,1.32629914288523,0.0744886970553949,0.706313417374247,0.672969419479576,-1.409807299956,-0.883440949384507,-1.78428190725118,1.14865721725836,-0.842605889958212,-0.671739302466713,-0.889199590490377,0.504561616272336,2.01616112577102,0.0953473976470061,0.578509451331685,1.02159207385084,-0.661595278647418,1.58805941900297,0.766040438371421,2.36156625162798,-0.969184706234251,-0.432603454783762,2.22301003296582,0.622806910727359,-0.79124915262978,0.96527315363873,0.30643896195194,-0.10731748099877,1.94744160530356,0.67717933702907,0.90894661063748,-0.916436483794251,0.0453864800306245,0.149103263538171,1.18710115035666,-0.83945148280877
"4",-0.478818769359786,-0.125744832791994,0.0920420482220394,0.361446978432906,-1.13284624345261,2.24174549917469,-0.541583699973783,0.745623058933571,-2.79237712600072,-0.293678326152114,0.725654969522854,1.74084225031125,2.21192182569002,-2.21719978689371,0.48439292997648,-0.397924464832106,-1.07901806238098,0.823217597534327,0.136690094895261,1.38594172176128,-0.297475023949907,0.95149560207373,-0.78037729969698,-0.553104112830541,-0.311626848178091,0.909886841359631,-1.7397826255494,-1.12086481602059,0.417542405061195,0.23456041376228,-0.956904983426535,-0.0041173839129889,0.890107778518584,-0.360017544865568,1.14001638647803,-2.58815388654533,-1.20575166661698,-1.05117412402284,0.00217352640760602,0.854266302514216,-1.97215753017001,-0.96106800671713,-2.51185484554056,-2.43514126622998,1.16190876906644,-0.165472273041369,0.504030073565498,-0.58018093736514,-1.41496366309723,0.0668906964483508,1.219432208843,-1.22827803492676,-1.1768232738562,-1.14581634320588,-2.92771853529831,-0.232534803997135,1.70679145836189,-0.61730403011916,-0.197061857874107,-0.714009943870883,1.23800284303727,0.742586419139951,-1.26790745466915,-1.30826838833855,-1.79345295863102,1.29673111342011,-0.0907418769929679,0.698968495138897,1.00017054855239,-1.33701438266057,-0.747317722142161,-1.67047061966256,1.29322246694013,-0.901158475249401,-0.531458399732446,-1.13623240449806,0.0842363520179873,1.97813899291317,-0.229318258596334,0.623803986178313,1.01276547047809,-0.623517369551637,1.19345555274342,0.196718653535621,2.75413684129395,-1.51438731362347,-0.28952129948903,2.02352369545735,0.594111871164773,-0.715650019758939,0.773969364745412,0.677614355302021,-0.225116565267604,1.6120226107059,0.238735780028323,0.927796470483256,-1.07397343300083,0.0947611699903771,-0.387489838382823,1.08952827826354,-0.720771878665026
"5",-0.517749705827104,-0.315159330979871,0.0688016080178862,0.21315681075179,-1.14939621159531,2.2209319959956,-0.669998720536193,0.776462780979498,-2.80084360287512,-0.40300689461208,0.752370859908446,1.52868136545334,2.35665853020426,-2.24888527930719,0.527773163570457,-0.487797245446442,-1.03146501147402,1.42604483839773,0.0887412630334376,1.38475131471427,-0.549874444988728,0.830161455384008,-0.677202184002864,-0.616069293769889,-0.359739793280057,0.852857961189623,-1.7469712181111,-1.00952468850418,-0.0476130877474284,0.251525032570403,-0.86275385500412,-0.127597839082504,0.91876083436908,-0.481883833225025,1.06147828171783,-2.3379908060576,-1.17782010331815,-0.929530091898929,-0.146910705584877,0.93126132512066,-1.91517074024937,-0.953611737706666,-2.58562126420537,-2.48693363280828,0.767181738833187,0.0584250883003541,0.308839766311064,-0.689493217643925,-1.4244317948216,0.0131453178269675,1.47575783355526,-1.1851973074169,-1.17781175307155,-1.13109181354393,-2.86201839605795,-0.723854763090235,1.3824671731944,-0.741080774302014,-0.433060819942404,-0.709125135576571,1.5726336294983,0.798761971936943,-1.32278287768297,-1.32418387867684,-1.89504515850998,1.12986789920077,-0.325665601097483,0.615490393297025,1.09583877100659,-1.39735389217689,-0.993238766745574,-1.65546128895504,1.24623200405517,-0.904216098866595,-0.566787624021364,-1.17366943593615,-0.0675932415697057,1.92993911736805,-0.247845506290073,0.686122651743156,0.930581395711474,-0.484817793410866,1.08954515172987,0.317975837262146,2.64538609724268,-1.50054715982471,-0.300469508310535,2.02164197921099,0.512978830571421,-0.751959896536648,0.777081535815171,1.0523149373551,-0.14735732625725,1.37133046226467,0.179624921850443,0.938566518690389,-1.10361871287333,-0.05518750460353,-0.380057867021844,1.10343648589968,-0.676411221066533
"6",-0.679965970630786,-0.362529849997807,-0.020251919480365,0.540925069559349,-1.22745429504437,2.28426133768947,-0.754899466931373,0.709164748206173,-2.59767303755624,-0.245787281285879,0.807966121610619,1.46888508193258,2.51406516224756,-2.10624532908908,0.475450225856933,-0.380338647093407,-1.19384118179554,1.04073736312306,0.530210582949381,1.25966207565809,-0.644579021874871,1.13850969325271,-0.866807866333061,-0.631894143950564,-0.550175814176236,1.35034631933739,-1.89154821612579,-1.23553082588612,-0.313549480602829,0.0112029748240286,-0.680898535229745,-0.146616799631772,0.900275637229908,-0.747311522145569,1.056870647811,-2.70277729316908,-1.36588749262653,-1.14439131626029,-0.358966974717544,0.788771988603685,-1.90023374212005,-1.22961072167874,-2.63419003317643,-2.54131881881171,0.780943787424537,0.0809903762499912,0.264846618708641,-0.853555230620592,-1.36619820778685,0.0954668442229046,1.32680465147544,-1.49126280829479,-1.46190795911566,-0.793989965667276,-2.69580308000932,-0.216293703549207,1.42297802044547,-0.775726342392904,-0.519060514604045,-0.970756907336585,1.84433428226802,0.479888371230304,-1.25611610884633,-1.32344172762147,-1.89883987483426,1.17605906724183,-0.264987389931635,0.572338870460144,0.6864966814444,-1.30228247498167,-1.05206854093042,-1.70226621277654,1.29387592423946,-0.71075215998014,-0.52675994370629,-1.26970920195703,-0.0680656544336808,1.76457656347826,-0.342267677950238,0.643106142671451,0.952210927393068,-0.306144678430294,0.975656858695466,0.183214176748744,2.86320412176975,-1.86070301500234,-0.278728256909297,2.14971303279713,0.490419611455016,-0.807811552592225,0.660742953776014,0.630101736443169,-0.00802175627983055,1.2688987522752,0.0360769401073494,0.939121448719921,-0.915128860873557,0.184954263480181,-0.621786344989872,1.02305975100079,-0.577670370906833
"7",-0.73371901496297,0.267262603835301,-0.0969911071588811,0.552750126122581,-1.23594019652842,2.33832534337057,-0.896243986508978,0.641631183929543,-2.46861687043284,-0.417592239658391,0.745096900410162,1.5019122585179,2.4811301850472,-1.9937702984492,0.310398820501866,-0.33130347987807,-1.30518284890674,1.44584901933404,0.509413334789488,1.09504310179304,-0.800570092162776,0.760645672743086,-1.23937416776748,-0.63957663403209,-0.505141343174742,1.38065440229355,-1.93408821645956,-1.35238165551388,-0.345191482141262,-0.112080434336888,-0.65316304925805,-0.106108965891521,1.26660429279618,-0.989729054595493,0.78672205099265,-2.38219211456375,-1.42430134487674,-1.07689872196657,-0.534901250212061,0.388332990919444,-1.81864467422402,-1.4497967392003,-2.75199197898476,-2.64951999423187,0.768568011134694,-0.177054039788474,0.0119967460672095,-0.718841417197272,-1.51720042977689,-0.458217253017157,1.07672236480043,-1.59309182971458,-1.63818532151502,-0.750696241699552,-2.66385539542981,0.224006709378323,1.20150862183898,-0.878100851649576,-0.509811584898391,-1.03021475186222,2.02295932417763,0.527216237878835,-1.15968313602142,-1.35337262761633,-2.05870840342876,1.22640643665107,-0.256593704268445,0.509025397837712,0.496771078902587,-1.35316248409562,-0.841422388320066,-1.69219646970831,1.38143334974438,-0.546675769070112,-0.461710654567588,-1.33883012642868,-0.015216332992508,1.67634675326678,-0.430668571385719,0.633355074761529,0.801461633273384,-0.27301616492387,0.939909498415876,-0.105466681397986,2.91492820485522,-2.00286815490466,-0.391010503318869,2.13762982973254,0.251926894740738,-0.7438105236644,0.31573243811986,0.92173720068661,0.0230202436983981,1.12001655393874,-0.0809477870714733,0.76675541507203,-0.981156347071493,-0.0926882714624949,-0.808984235625025,1.22278474476779,-0.361229247666326
"8",-0.56376932537244,0.776944840704417,-0.113031850846987,0.545408735495691,-1.45205888589038,2.13589485381618,-0.785554556790331,0.596574213375059,-2.5728118122294,-0.594843562220609,0.793328033605451,1.66796851731523,2.55592411322261,-2.01886141096821,0.4106855027062,-0.317219564577525,-1.10957469908377,1.39593066829631,0.491119810529718,0.941007618200594,-0.69953851164595,0.661574717478347,-1.0250260036753,-0.606298476817294,-0.849407846554174,1.05473141513606,-1.82217425000705,-1.22480456690962,-0.519780742861487,-0.0158500707646471,-0.648449959213478,-0.141431736401658,1.14870772327764,-0.949233339307817,0.593396604416856,-2.20808524475238,-1.23826975851649,-1.04594807740668,-0.518066372069322,0.374995096787618,-1.90753595511813,-1.34804043154926,-2.75175484808318,-2.63817806114564,0.662542052227013,-0.186167795172299,0.016437121129752,-0.0705772100646782,-1.54253278112862,0.00633265187242228,1.35329770136804,-1.37294631733008,-1.50360622332174,-0.788318245210016,-2.16292978753111,-0.0346181706828729,0.987445355438592,-0.886244148672218,-0.211570451144123,-0.887481953447301,1.94852991406764,0.361573010272096,-1.15608297763734,-1.28198070001883,-1.97723591139065,1.33169723809224,-0.120111519263576,0.648942459381965,0.529653878969251,-1.32497015932972,-0.666875584918779,-1.7594473124596,1.39498841374994,-0.753985893502086,-0.529788480680741,-1.35594017634105,0.025110271164377,1.57753213492318,-0.313950128195801,0.761156758050348,1.0267968150369,-0.197530411627313,0.832603374223659,0.00114692901606996,2.64966478162834,-1.74860581039482,-0.452680671278885,2.38449024215918,0.265940024474262,-0.837797198660513,0.35221730915174,0.936325547065088,-0.0203617530405496,1.16581519667866,0.0258734281967642,0.706501563332827,-0.666761135781662,0.165351683050965,-0.517085551290165,1.30197617621785,-0.311902895579023
"9",-0.733692437180655,1.29210101294437,-0.312526760736751,0.578611178682681,-1.64476787991913,2.01974320329767,-0.810810714715606,0.651271709124894,-1.91951942049355,-0.722005228766576,0.92106000193108,1.50075379370417,2.2703514015453,-1.36161230088485,0.360547886366783,-0.300436224999595,-1.18333180154335,1.63936292496686,0.820804154735126,0.976327045823552,-0.655455645017361,0.767703763602818,-1.30019698256048,-0.676931728571095,-1.31913695286073,0.992711614417103,-2.02153751451594,-1.46184086557103,-0.90288156713568,-0.0700328105071759,-0.820667963397992,-0.271521560191748,1.04350319886992,-1.17855102600119,0.762929432858361,-2.54489457362236,-1.37420012913799,-1.26733408750593,-0.693662637557353,0.0996075838468599,-1.93041857423022,-1.37985017502812,-2.8090287973345,-2.70607785854009,0.73056867259366,-0.391649222474422,0.205472726532421,0.0995883779689218,-1.53361571571085,-0.307074867450047,1.14355996504844,-1.55120298356106,-1.63715300245779,-0.295671931829766,-2.2299197057861,0.687543694956742,0.801818688958389,-0.803862685282557,-0.157162881614188,-1.02501763200548,2.16652477395936,0.165339920284018,-1.08563037307209,-1.2807925218949,-2.16695215141781,0.983178557456164,-0.079655312666202,0.573645690711313,0.285177987183768,-1.42595785117664,-0.48231727012307,-1.56555213087598,1.45086076761455,-0.920710138991567,-0.565650937558002,-1.52646654445149,-0.0369035992278103,1.61893052893542,-0.418239064921991,0.703762153138629,1.19830111652746,-0.0991914729739516,0.578322417406592,-0.227406677438203,2.52566141005114,-1.98107191344774,-0.438070937114809,2.36084161142871,0.232372441651603,-1.00590425044329,0.0295244574426671,0.873906870555401,-0.0628090695276722,0.887636384291509,-0.369796289605072,0.663018672611528,-0.768147846060228,0.0052053535668564,-0.787296193236765,1.50229530594303,-0.238702146155372
"10",-0.807370882724257,0.752654223655305,-0.347499713801085,0.46252292750014,-1.63981820552068,2.00884021784449,-0.660040733084408,0.891279363860555,-2.14213806601584,-0.88005305044728,1.12645835662325,1.53122420415985,2.1852734786169,-1.63379898747655,0.424181603861436,-0.344665440215058,-1.19579126921397,1.46007006013062,0.758762637550935,0.694453374879945,-0.667684132376979,0.973877412928803,-1.48063273399505,-0.638071106517994,-1.4988634981414,0.774432034912596,-2.0114367585533,-1.52096448300708,-0.843769029894992,-0.038928406666458,-0.895679973801245,-0.319761092375815,1.05643671751211,-1.07408232632388,0.831653403684639,-2.53819927044019,-1.35241432175672,-1.26845319273943,-0.490895681663046,0.152137392913012,-1.935639880101,-1.20838263988837,-2.7426383808235,-2.63764996323731,0.639842845483895,-0.280441231621855,0.379816558146087,-0.139055744021721,-1.36265587703399,-0.575823375253723,1.01749899527444,-1.55457551835213,-1.69250083061287,-0.204728155310879,-2.16157387276131,0.556917236800942,0.776718769305174,-0.885450619810222,-0.564650367964341,-1.04929071289731,2.22655508930616,0.234972269361568,-1.07816089061955,-1.35022282351047,-2.11823358146205,1.11721015501262,-0.123977170488463,0.587128117957824,0.336046033385342,-1.49551314933579,-1.14120700670579,-1.52652160808586,1.33291213084458,-0.936394233684105,-0.506788146674638,-1.49200690459863,-0.126315508204453,1.4960859632577,-0.397365155254032,0.692555513163335,1.01243823647343,-0.0328798917197816,0.609575828228361,-0.130757472563435,3.4299982351533,-2.09624156988675,-0.314527332968606,2.35980981161034,-0.0375888706753877,-0.973649551836232,0.24884703099223,0.783463120416984,-0.231198255962393,0.679448335985228,-0.298937359129745,0.689508313031023,-0.854690778885156,-0.229194866400257,-0.637071684828576,1.54866943795417,-0.1542456986393
